sludinajuma_saite,bilde,marka,gads,tilpums,nobraukums,cena
/msg/lv/transport/cars/volvo/xc90/bhdhme.html,https://i.ss.lv/gallery/7/1266/316331/63266080.th2.jpg,"['Volvo', <br/>, 'XC 90']",['2010'],['2.4D'],['241 tūkst.'],"['9,500  €']"
/msg/lv/transport/cars/volkswagen/polo/omlnh.html,https://i.ss.lv/gallery/7/1322/330324/66064648.th2.jpg,"['Volkswagen', <br/>, 'Polo']",['2003'],['1.4D'],['193 tūkst.'],"['1,490  €']"
/msg/lv/transport/cars/bmw/330/cefegx.html,https://i.ss.lv/gallery/7/1323/330625/66124903.th2.jpg,"['Bmw', <br/>, '330']",['2007'],['3.0'],['299 tūkst.'],"['8,500  €']"
/msg/lv/transport/cars/audi/a3/bifbkg.html,https://i.ss.lv/gallery/7/1300/324812/64962234.th2.jpg,"['Audi', <br/>, 'A3']",['2005'],['2.0D'],['290 tūkst.'],"['2,300  €']"
/msg/lv/transport/cars/volvo/xc70/cdmejh.html,https://i.ss.lv/gallery/7/1321/330065/66012839.th2.jpg,"['Volvo', <br/>, 'XC 70']",['2006'],['2.4D'],['-'],"['3,950  €']"
/msg/lv/transport/cars/volvo/s60/ceoff.html,https://i.ss.lv/gallery/7/1270/317487/63497224.th2.jpg,[<b>Volvo<br/>S60</b>],[<b>2013</b>],[<b>2.5</b>],"[<b>180</b>, ' tūkst.']","[<b>8,200</b>, '  €']"
/msg/lv/transport/cars/volvo/s60/aibbx.html,https://i.ss.lv/gallery/7/1270/317491/63498197.th2.jpg,[<b>Volvo<br/>S60</b>],[<b>2012</b>],[<b>2.5</b>],"[<b>195</b>, ' tūkst.']","[<b>7,900</b>, '  €']"
/msg/lv/transport/cars/bmw/116/ccfdxl.html,https://i.ss.lv/gallery/7/1323/330625/66124968.th2.jpg,"['Bmw', <br/>, '116']",['2013'],['1.6D'],['373 tūkst.'],"['5,400  €']"
/msg/lv/transport/cars/toyota/rav-4/dcmgm.html,https://i.ss.lv/gallery/6/1165/291019/58203706.th2.jpg,[<b>Toyota<br/>RAV 4</b>],[<b>2019</b>],[<b>2.5H</b>],"[<b>98</b>, ' tūkst.']","[<b>30,800</b>, '  €']"
/msg/lv/transport/cars/audi/q5/ccpgme.html,https://i.ss.lv/gallery/7/1320/329836/65967192.th2.jpg,"['Audi', <br/>, 'Q5']",['2024'],['2.0D'],['17 tūkst.'],"['39,900  €']"
/msg/lv/transport/cars/jeep/grand-cherokee/dogbh.html,https://i.ss.lv/gallery/7/1323/330625/66124852.th2.jpg,[<b>Jeep<br/>Grand Cherokee</b>],[<b>2006</b>],[<b>3.0D</b>],"[<b>283</b>, ' tūkst.']","[<b>3,200</b>, '  €']"
/msg/lv/transport/cars/volkswagen/arteon/cbfdmm.html,https://i.ss.lv/gallery/7/1323/330565/66112966.th2.jpg,"['Volkswagen', <br/>, 'Arteon']",['2017'],['2.0D'],['-'],"['14,990  €']"
/msg/lv/transport/cars/bmw/x3/ccgkjp.html,https://i.ss.lv/gallery/7/1300/324997/64999240.th2.jpg,"['Bmw', <br/>, 'X3']",['2006'],['2.0D'],['-'],"['5,200  €']"
/msg/lv/transport/cars/mercedes/sprinter/fgdgb.html,https://i.ss.lv/gallery/6/1142/285429/57085698.th2.jpg,"['Mercedes', <br/>, 'Sprinter']",['2014'],['2.2D'],['368 tūkst.'],"['7,900  €']"
/msg/lv/transport/cars/hyundai/ioniq/cddfkp.html,https://i.ss.lv/gallery/7/1235/308601/61720119.th2.jpg,"['Hyundai', <br/>, 'Ioniq']",['2017'],"[<span style=""color:#06c;"">E</span>]",['135 tūkst.'],"['13,700  €']"
/msg/lv/transport/cars/audi/a6/bkhjki.html,https://i.ss.lv/gallery/7/1323/330622/66124329.th2.jpg,"['Audi', <br/>, 'A6']",['2011'],['2.7D'],['230 tūkst.'],"['9,400  €']"
/msg/lv/transport/cars/audi/a4/bknmfm.html,https://i.ss.lv/gallery/7/1310/327332/65466398.th2.jpg,"['Audi', <br/>, 'A4']",['2005'],['2.0D'],['435 tūkst.'],"['1,500  €']"
/msg/lv/transport/cars/opel/astra/ghmff.html,https://i.ss.lv/gallery/7/1321/330188/66037512.th2.jpg,"['Opel', <br/>, 'Astra']",['2012'],['1.4'],['-'],"['4,300  €']"
/msg/lv/transport/cars/volkswagen/caddy/biklno.html,https://i.ss.lv/gallery/7/1323/330624/66124717.th2.jpg,"['Volkswagen', <br/>, 'Caddy']",['2020'],['2.0D'],['195 tūkst.'],"['12,500  €']"
/msg/lv/transport/cars/volkswagen/new-beetle/hplxh.html,https://i.ss.lv/gallery/7/1310/327332/65466303.th2.jpg,"['Volkswagen', <br/>, 'Beetle']",['2000'],['1.9D'],['337 tūkst.'],"['1,000  €']"
/msg/lv/transport/cars/audi/a3/bkoffn.html,https://i.ss.lv/gallery/7/1323/330616/66123196.th2.jpg,"['Audi', <br/>, 'A3']",['2007'],['2.0D'],['358 tūkst.'],"['3,900  €']"
/msg/lv/transport/cars/audi/a5/bpcmnl.html,https://i.ss.lv/gallery/7/1317/329175/65834976.th2.jpg,"['Audi', <br/>, 'A5']",['2009'],['2.0'],['208 tūkst.'],"['7,100  €']"
/msg/lv/transport/cars/audi/a6/aighb.html,https://i.ss.lv/gallery/7/1323/330624/66124761.th2.jpg,"['Audi', <br/>, 'A6']",['2006'],['2.7D'],['320 tūkst.'],"['3,500  €']"
/msg/lv/transport/cars/bmw/320/gxexl.html,https://i.ss.lv/gallery/7/1286/321410/64281863.th2.jpg,"['Bmw', <br/>, '320']",['2008'],['2.0D'],['278 tūkst.'],"['5,000  €']"
/msg/lv/transport/cars/kia/stonic/cfnfio.html,https://i.ss.lv/gallery/7/1323/330622/66124279.th2.jpg,"['Kia', <br/>, 'Stonic']",['2024'],['1.0H'],['2.9 tūkst.'],"['17,500  €']"
/msg/lv/transport/cars/renault/clio/cfelch.html,https://i.ss.lv/gallery/7/1281/320246/64049064.th2.jpg,[<b>Renault<br/>Clio</b>],[<b>2015</b>],[<b>1.5D</b>],"[<b>161</b>, ' tūkst.']","[<b>4,750</b>, '  €']"
/msg/lv/transport/cars/bmw/318/cjbbe.html,https://i.ss.lv/gallery/7/1323/330623/66124526.th2.jpg,"['Bmw', <br/>, '318']",['2010'],['2.0D'],['420 tūkst.'],"['5,100  €']"
/msg/lv/transport/cars/bmw/730/blxxdx.html,https://i.ss.lv/gallery/7/1312/327999/65599706.th2.jpg,"['Bmw', <br/>, '730']",['2007'],['3.0D'],['228 tūkst.'],"['6,450  €']"
/msg/lv/transport/cars/exclusive-cars/jdjij.html,https://i.ss.lv/gallery/7/1323/330598/66119545.th2.jpg,['-'],['2022'],['3.8'],['-'],"['49,000  €']"
/msg/lv/transport/cars/suzuki/vitara/cfmjcl.html,https://i.ss.lv/gallery/7/1316/328815/65762929.th2.jpg,[<b>Suzuki<br/>Vitara</b>],[<b>1991</b>],[<b>1.6</b>],"[<b>91</b>, ' tūkst.']","[<b>1,250</b>, '  €']"
/msg/lv/transport/cars/toyota/rav-4/bdecxf.html,https://i.ss.lv/gallery/7/1323/330621/66124096.th2.jpg,"['Toyota', <br/>, 'RAV 4']",['2004'],['2.0D'],['251 tūkst.'],"['2,950  €']"
/msg/lv/transport/cars/toyota/corolla/bgdld.html,https://i.ss.lv/gallery/7/1313/328043/65608454.th2.jpg,"['Toyota', <br/>, 'Corolla']",['2021'],['1.8H'],['56 tūkst.'],"['17,850  €']"
/msg/lv/transport/cars/toyota/corolla/bkmhbx.html,https://i.ss.lv/gallery/7/1313/328049/65609773.th2.jpg,"['Toyota', <br/>, 'Corolla']",['2022'],['1.2'],['50 tūkst.'],"['16,200  €']"
/msg/lv/transport/cars/toyota/avensis-verso/blixen.html,https://i.ss.lv/gallery/7/1323/330614/66122684.th2.jpg,"['Toyota', <br/>, 'Avensis Verso']",['2004'],['2.0D'],['-'],"['2,450  €']"
/msg/lv/transport/cars/toyota/verso/bnjcec.html,https://i.ss.lv/gallery/7/1309/327187/65437210.th2.jpg,"['Toyota', <br/>, 'Verso']",['2012'],['1.6'],['187 tūkst.'],"['6,990  €']"
/msg/lv/transport/cars/volvo/v70/cdixjp.html,https://i.ss.lv/gallery/7/1315/328727/65745380.th2.jpg,"['Volvo', <br/>, 'V70']",['2007'],['2.4D'],['-'],"['3,800  €']"
/msg/lv/transport/cars/ford/galaxy/bcxxjl.html,https://i.ss.lv/gallery/7/1316/328769/65753695.th2.jpg,"['Ford', <br/>, 'Galaxy']",['2016'],['2.0D'],['227 tūkst.'],"['13,900  €']"
/msg/lv/transport/cars/volkswagen/tiguan/cdnoed.html,https://i.ss.lv/gallery/7/1323/330593/66118518.th2.jpg,[<b>Volkswagen<br/>Tiguan</b>],[<b>2019</b>],[<b>2.0D</b>],"[<b>87</b>, ' tūkst.']","[<b>25,400</b>, '  €']"
/msg/lv/transport/cars/nissan/qashqai/cefeeg.html,https://i.ss.lv/gallery/7/1323/330623/66124548.th2.jpg,"['Nissan', <br/>, 'Qashqai']",['2018'],['1.6D'],['106 tūkst.'],"['15,490  €']"
/msg/lv/transport/cars/mercedes/sprinter/bhmhbb.html,https://i.ss.lv/gallery/7/1323/330596/66119121.th2.jpg,"['Mercedes', <br/>, 'Sprinter']",['2017'],['2.1D'],['172 tūkst.'],"['14,000  €']"
/msg/lv/transport/cars/gaz/21/hxkop.html,https://i.ss.lv/gallery/6/1144/285893/57178417.th2.jpg,"['Gaz', <br/>, '21']",['1960'],['2.5'],['-'],"['2,490  €']"
/msg/lv/transport/cars/volvo/c30/cdhgkk.html,https://i.ss.lv/gallery/7/1317/329175/65834929.th2.jpg,[<b>Volvo<br/>C30</b>],[<b>2007</b>],[<b>2.0D</b>],"[<b>285</b>, ' tūkst.']","[<b>1,750</b>, '  €']"
/msg/lv/transport/cars/volkswagen/tiguan/dekhm.html,https://i.ss.lv/gallery/7/1294/323393/64678548.th2.jpg,[<b>Volkswagen<br/>Tiguan</b>],[<b>2015</b>],[<b>2.0D</b>],"[<b>182</b>, ' tūkst.']","[<b>13,990</b>, '  €']"
/msg/lv/transport/cars/honda/civic/bobio.html,https://i.ss.lv/gallery/7/1323/330623/66124578.th2.jpg,"['Honda', <br/>, 'Civic']",['2006'],['1.8'],['357 tūkst.'],"['1,650  €']"
/msg/lv/transport/cars/bmw/320/bjixxh.html,https://i.ss.lv/gallery/7/1321/330021/66004181.th2.jpg,"['Bmw', <br/>, '320']",['2009'],['2.0D'],['383 tūkst.'],"['5,350  €']"
/msg/lv/transport/cars/volvo/xc-40/cbnfof.html,https://i.ss.lv/gallery/6/1086/271402/54280240.th2.jpg,"['Volvo', <br/>, 'XC 40']",['2019'],['2.0D'],['237 tūkst.'],"['19,990  €']"
/msg/lv/transport/cars/toyota/land-cruiser/cbgpl.html,https://i.ss.lv/gallery/7/1275/318697/63739344.th2.jpg,[<b>Toyota<br/>Land Cruiser</b>],[<b>2003</b>],[<b>3.0D</b>],"[<b>426</b>, ' tūkst.']","[<b>8,000</b>, '  €']"
/msg/lv/transport/cars/subaru/outback/ccnnhh.html,https://i.ss.lv/gallery/7/1323/330623/66124536.th2.jpg,"['Subaru', <br/>, 'OUTBACK']",['2014'],['2.0D'],['338 tūkst.'],"['6,600  €']"
/msg/lv/transport/cars/tesla/model-x/cflgcg.html,https://i.ss.lv/gallery/7/1305/326214/65242771.th2.jpg,"['Tesla', <br/>, 'Model X']",['2017'],"[<span style=""color:#06c;"">E</span>]",['169 tūkst.'],"['35,000  €']"
/msg/lv/transport/cars/volkswagen/caddy/ceffjj.html,https://i.ss.lv/gallery/7/1323/330623/66124469.th2.jpg,"['Volkswagen', <br/>, 'Caddy']",['2010'],['2.0D'],['182 tūkst.'],"['4,250  €']"
/msg/lv/transport/cars/volkswagen/tiguan/cdkmbx.html,https://i.ss.lv/gallery/7/1323/330620/66123886.th2.jpg,"['Volkswagen', <br/>, 'Tiguan']",['2011'],['2.0D'],['329 tūkst.'],"['7,999  €']"
/msg/lv/transport/cars/volvo/s60/bifdec.html,https://i.ss.lv/gallery/7/1320/329763/65952479.th2.jpg,"['Volvo', <br/>, 'S60']",['2001'],['2.4'],['427 tūkst.'],"['1,450  €']"
/msg/lv/transport/cars/volvo/v70/bhjkci.html,https://i.ss.lv/gallery/7/1321/330122/66024314.th2.jpg,"['Volvo', <br/>, 'V70']",['2001'],['2.4'],['224 tūkst.'],"['1,370  €']"
/msg/lv/transport/cars/volvo/xc90/ccplgn.html,https://i.ss.lv/gallery/7/1309/327196/65439166.th2.jpg,"['Volvo', <br/>, 'XC 90']",['2016'],['2.0D'],['275 tūkst.'],"['24,190  €']"
/msg/lv/transport/cars/ford/fiesta/bldmkn.html,https://i.ss.lv/gallery/7/1323/330623/66124483.th2.jpg,"['Ford', <br/>, 'Fiesta']",['2002'],['1.4D'],['327 tūkst.'],"['1,100  €']"
/msg/lv/transport/cars/volvo/xc60/cexocj.html,https://i.ss.lv/gallery/7/1321/330134/66026686.th2.jpg,"['Volvo', <br/>, 'XC 60']",['2012'],['2.4D'],['304 tūkst.'],"['8,970  €']"
/msg/lv/transport/cars/hyundai/santa-fe/cdpbin.html,https://i.ss.lv/gallery/7/1246/311327/62265352.th2.jpg,"['Hyundai', <br/>, 'Santa FE']",['2014'],['2.4'],['-'],"['11,600  €']"
/msg/lv/transport/cars/bmw/x1/cbinhx.html,https://i.ss.lv/gallery/7/1272/317833/63566543.th2.jpg,"['Bmw', <br/>, 'X1']",['2011'],['2.0D'],['-'],"['7,990  €']"
/msg/lv/transport/cars/volvo/s80/bkofcm.html,https://i.ss.lv/gallery/7/1323/330623/66124437.th2.jpg,"['Volvo', <br/>, 'S80']",['2012'],['2.0D'],['310 tūkst.'],"['6,950  €']"
/msg/lv/transport/cars/mercedes/v220/ddkjd.html,https://i.ss.lv/gallery/7/1294/323379/64675727.th2.jpg,"['Mercedes', <br/>, 'V220']",['2016'],['2.2D'],['350 tūkst.'],"['26,770  €']"
/msg/lv/transport/cars/seat/leon/cekoji.html,https://i.ss.lv/gallery/7/1305/326248/65249551.th2.jpg,"['Seat', <br/>, 'Leon']",['2006'],['1.9D'],['-'],"['2,850  €']"
/msg/lv/transport/cars/volkswagen/golf-sportsvan/cxocgo.html,https://i.ss.lv/gallery/7/1316/328809/65761701.th2.jpg,"['Volkswagen', <br/>, 'Golf Sportsvan']",['2015'],['1.6D'],['-'],"['5,990  €']"
/msg/lv/transport/cars/chrysler/300c/cfingk.html,https://i.ss.lv/gallery/7/1289/322125/64424807.th2.jpg,"['Chrysler', <br/>, '300C']",['2006'],['3.5'],['-'],"['2,990  €']"
/msg/lv/transport/cars/mitsubishi/pajero/blxoj.html,https://i.ss.lv/gallery/7/1284/320889/64177674.th2.jpg,"['Mitsubishi', <br/>, 'Pajero']",['2001'],['3.5'],['-'],"['1,990  €']"
/msg/lv/transport/cars/volkswagen/touareg/cdohxk.html,https://i.ss.lv/gallery/7/1320/329996/65999048.th2.jpg,"['Volkswagen', <br/>, 'Touareg']",['2007'],['3.0D'],['-'],"['3,990  €']"
/msg/lv/transport/cars/volkswagen/touareg/bdkceb.html,https://i.ss.lv/gallery/7/1270/317326/63465144.th2.jpg,"['Volkswagen', <br/>, 'Touareg']",['2008'],['2.5D'],['274 tūkst.'],"['5,990  €']"
/msg/lv/transport/cars/mitsubishi/lancer/gfpxf.html,https://i.ss.lv/gallery/7/1313/328247/65649236.th2.jpg,"['Mitsubishi', <br/>, 'Lancer']",['2008'],['1.5'],['225 tūkst.'],"['1,800  €']"
/msg/lv/transport/cars/bmw/320/cenkjb.html,https://i.ss.lv/gallery/7/1320/329953/65990494.th2.jpg,"['Bmw', <br/>, '320']",['2010'],['2.0D'],['-'],"['4,590  €']"
/msg/lv/transport/cars/bmw/318/benkic.html,https://i.ss.lv/gallery/7/1319/329581/65916016.th2.jpg,"['Bmw', <br/>, '318']",['2011'],['2.0D'],['245 tūkst.'],"['4,990  €']"
/msg/lv/transport/cars/bmw/318/gpmdp.html,https://i.ss.lv/gallery/7/1312/327765/65552856.th2.jpg,"['Bmw', <br/>, '318']",['2014'],['2.0D'],['225 tūkst.'],"['11,990  €']"
/msg/lv/transport/cars/bmw/318/eocnx.html,https://i.ss.lv/gallery/7/1317/329193/65838519.th2.jpg,"['Bmw', <br/>, '318']",['2008'],['2.0D'],['-'],"['3,990  €']"
/msg/lv/transport/cars/volvo/v70/bhlimj.html,https://i.ss.lv/gallery/7/1225/306019/61203740.th2.jpg,"['Volvo', <br/>, 'V70']",['2008'],['2.4D'],['-'],"['2,990  €']"
/msg/lv/transport/cars/mercedes/e350/cbeopm.html,https://i.ss.lv/gallery/7/1309/327221/65444014.th2.jpg,"['Mercedes', <br/>, 'E350']",['2009'],['3.0D'],['256 tūkst.'],"['10,790  €']"
/msg/lv/transport/cars/mercedes/e350/cxhpji.html,https://i.ss.lv/gallery/7/1310/327385/65476927.th2.jpg,"['Mercedes', <br/>, 'E350']",['2016'],['3.0D'],['-'],"['16,990  €']"
/msg/lv/transport/cars/volvo/xc90/cdbjgp.html,https://i.ss.lv/gallery/7/1318/329475/65894896.th2.jpg,"['Volvo', <br/>, 'XC 90']",['2009'],['2.4D'],['-'],"['8,990  €']"
/msg/lv/transport/cars/volvo/xc90/cfdgkn.html,https://i.ss.lv/gallery/7/1306/326393/65278429.th2.jpg,"['Volvo', <br/>, 'XC 90']",['2017'],['2.0D'],['163 tūkst.'],"['26,990  €']"
/msg/lv/transport/cars/volvo/xc90/cdkkif.html,https://i.ss.lv/gallery/7/1320/329844/65968749.th2.jpg,"['Volvo', <br/>, 'XC 90']",['2007'],['2.4D'],['-'],"['5,990  €']"
/msg/lv/transport/cars/volvo/xc90/cflbpo.html,https://i.ss.lv/gallery/7/1304/325780/65155829.th2.jpg,"['Volvo', <br/>, 'XC 90']",['2006'],['2.4D'],['-'],"['6,990  €']"
/msg/lv/transport/cars/fiat/doblo/bhhxje.html,https://i.ss.lv/gallery/7/1323/330622/66124353.th2.jpg,"['Fiat', <br/>, 'Doblo']",['2013'],['1.3D'],['127 tūkst.'],"['5,490  €']"
/msg/lv/transport/cars/volvo/v60/ccimgf.html,https://i.ss.lv/gallery/7/1320/329791/65958088.th2.jpg,"['Volvo', <br/>, 'V60']",['2016'],['2.0D'],['230 tūkst.'],"['8,590  €']"
/msg/lv/transport/cars/volvo/xc90/bklfpj.html,https://i.ss.lv/gallery/7/1306/326341/65268198.th2.jpg,"['Volvo', <br/>, 'XC 90']",['2005'],['2.4D'],['-'],"['4,900  €']"
/msg/lv/transport/cars/volvo/v60/cxbkfo.html,https://i.ss.lv/gallery/7/1316/328965/65792879.th2.jpg,"['Volvo', <br/>, 'V60']",['2011'],['1.6D'],['-'],"['4,590  €']"
/msg/lv/transport/cars/audi/q5/cxdjhn.html,https://i.ss.lv/gallery/7/1316/328996/65799197.th2.jpg,"['Audi', <br/>, 'Q5']",['2009'],['3.0D'],['-'],"['7,990  €']"
/msg/lv/transport/cars/volvo/xc60/ccjcpj.html,https://i.ss.lv/gallery/7/1317/329225/65844830.th2.jpg,"['Volvo', <br/>, 'XC 60']",['2019'],['2.0D'],['198 tūkst.'],"['18,990  €']"
/msg/lv/transport/cars/volvo/xc60/cbpdjb.html,https://i.ss.lv/gallery/7/1313/328056/65611084.th2.jpg,"['Volvo', <br/>, 'XC 60']",['2008'],['2.4D'],['-'],"['6,490  €']"
/msg/lv/transport/cars/peugeot/308/cxdilb.html,https://i.ss.lv/gallery/7/1287/321592/64318282.th2.jpg,"['Peugeot', <br/>, '308']",['2017'],['1.2'],['-'],"['6,990  €']"
/msg/lv/transport/cars/volkswagen/golf-7/ccjndn.html,https://i.ss.lv/gallery/7/1303/325687/65137287.th2.jpg,"['Volkswagen', <br/>, 'Golf 7']",['2019'],['1.6D'],['201 tūkst.'],"['9,490  €']"
/msg/lv/transport/cars/volvo/c30/bpoibh.html,https://i.ss.lv/gallery/7/1302/325326/65065123.th2.jpg,"['Volvo', <br/>, 'C30']",['2007'],['1.6D'],['248 tūkst.'],"['2,990  €']"
/msg/lv/transport/cars/nissan/qashqai/ccfomf.html,https://i.ss.lv/gallery/7/1303/325689/65137736.th2.jpg,"['Nissan', <br/>, 'Qashqai']",['2014'],['1.2'],['112 tūkst.'],"['7,990  €']"
/msg/lv/transport/cars/bmw/325/cndki.html,https://i.ss.lv/gallery/7/1301/325054/65010772.th2.jpg,"['Bmw', <br/>, '325']",['2009'],['3.0'],['-'],"['6,990  €']"
/msg/lv/transport/cars/mercedes/b180/cxnhek.html,https://i.ss.lv/gallery/7/1306/326488/65297572.th2.jpg,"['Mercedes', <br/>, 'B180']",['2010'],['2.0D'],['-'],"['3,490  €']"
/msg/lv/transport/cars/kia/proceed/cbkfgl.html,https://i.ss.lv/gallery/7/1292/322915/64582886.th2.jpg,"['Kia', <br/>, 'Proceed']",['2019'],['1.6D'],['98 tūkst.'],"['14,990  €']"
/msg/lv/transport/cars/kia/sportage/cblknx.html,https://i.ss.lv/gallery/7/1300/324849/64969789.th2.jpg,"['Kia', <br/>, 'Sportage']",['2017'],['2.0D'],['70 tūkst.'],"['15,990  €']"
/msg/lv/transport/cars/renault/trafic/cdodgf.html,https://i.ss.lv/gallery/7/1323/330622/66124320.th2.jpg,"['Renault', <br/>, 'Trafic']",['2016'],['1.6D'],['-'],"['8,000  €']"
/msg/lv/transport/cars/peugeot/5008/cfejfe.html,https://i.ss.lv/gallery/7/1271/317526/63505080.th2.jpg,"['Peugeot', <br/>, '5008']",['2011'],['2.0D'],['295 tūkst.'],"['3,695  €']"
/msg/lv/transport/cars/audi/a6/cffpbc.html,https://i.ss.lv/gallery/7/1295/323538/64707465.th2.jpg,"['Audi', <br/>, 'A6']",['2009'],['3.0D'],['306 tūkst.'],"['6,300  €']"
/msg/lv/transport/cars/mercedes/cl500/bjigm.html,https://i.ss.lv/gallery/7/1226/306293/61258487.th2.jpg,"['Mercedes', <br/>, 'CL500']",['2008'],['5.5'],['176 tūkst.'],"['17,990  €']"
/msg/lv/transport/cars/bmw/x5/edoih.html,https://i.ss.lv/gallery/7/1314/328480/65695825.th2.jpg,"['Bmw', <br/>, 'X5']",['2009'],['3.0D'],['261 tūkst.'],"['9,000  €']"
/msg/lv/transport/cars/volkswagen/passat-b8/cddedi.html,https://i.ss.lv/gallery/7/1314/328292/65658329.th2.jpg,"['Volkswagen', <br/>, 'Passat (B8)']",['2015'],['2.0D'],['215 tūkst.'],"['14,990  €']"
/msg/lv/transport/cars/volkswagen/passat-b8/ccbgkp.html,https://i.ss.lv/gallery/7/1284/320889/64177636.th2.jpg,"['Volkswagen', <br/>, 'Passat (B8)']",['2015'],['2.0D'],['296 tūkst.'],"['8,990  €']"
/msg/lv/transport/cars/volkswagen/passat-b8/cepfmj.html,https://i.ss.lv/gallery/7/1260/314925/62984898.th2.jpg,"['Volkswagen', <br/>, 'Passat (B8)']",['2016'],['1.6D'],['-'],"['8,990  €']"
/msg/lv/transport/cars/volkswagen/passat-b8/bpokpf.html,https://i.ss.lv/gallery/6/1194/298379/59675782.th2.jpg,"['Volkswagen', <br/>, 'Passat (B8)']",['2015'],['1.6D'],['-'],"['8,990  €']"
/msg/lv/transport/cars/bmw/750/chejp.html,https://i.ss.lv/gallery/7/1316/328997/65799220.th2.jpg,"['Bmw', <br/>, '750']",['2013'],['4.4'],['259 tūkst.'],"['11,990  €']"
/msg/lv/transport/cars/bmw/750/bgmdo.html,https://i.ss.lv/gallery/7/1313/328146/65629147.th2.jpg,"['Bmw', <br/>, '750']",['2008'],['4.4'],['213 tūkst.'],"['9,990  €']"
/msg/lv/transport/cars/dacia/dokker/cbppmc.html,https://i.ss.lv/gallery/7/1302/325435/65086876.th2.jpg,"['Dacia', <br/>, 'Dokker']",['2014'],['1.5D'],['-'],"['2,990  €']"
/msg/lv/transport/cars/nissan/navara/fdnxi.html,https://i.ss.lv/gallery/7/1298/324304/64860603.th2.jpg,"['Nissan', <br/>, 'Navara']",['2012'],['3.0D'],['-'],"['9,990  €']"
/msg/lv/transport/cars/toyota/c-hr/cbexpg.html,https://i.ss.lv/gallery/7/1298/324335/64866983.th2.jpg,"['Toyota', <br/>, 'C-HR']",['2018'],['1.8'],['142 tūkst.'],"['16,990  €']"
/msg/lv/transport/cars/volkswagen/golf-5/bhplfj.html,https://i.ss.lv/gallery/7/1323/330602/66120353.th2.jpg,"['Volkswagen', <br/>, 'Golf 5']",['2005'],['1.9D'],['330 tūkst.'],"['1,199  €']"
/msg/lv/transport/cars/toyota/auris/bbjffl.html,https://i.ss.lv/gallery/7/1297/324074/64814697.th2.jpg,"['Toyota', <br/>, 'Auris']",['2013'],['1.8H'],['-'],"['9,990  €']"
/msg/lv/transport/cars/toyota/auris/cfdebc.html,https://i.ss.lv/gallery/7/1267/316617/63323228.th2.jpg,"['Toyota', <br/>, 'Auris']",['2008'],['1.4D'],['-'],"['1,990  €']"
/msg/lv/transport/cars/bmw/525/bdkbc.html,https://i.ss.lv/gallery/7/1288/321877/64375210.th2.jpg,"['Bmw', <br/>, '525']",['2011'],['3.0D'],['-'],"['6,990  €']"
/msg/lv/transport/cars/mercedes/c200/bcninm.html,https://i.ss.lv/gallery/7/1318/329472/65894313.th2.jpg,"['Mercedes', <br/>, 'C200']",['2018'],['2.0D'],['236 tūkst.'],"['19,990  €']"
/msg/lv/transport/cars/peugeot/3008/cdgxlj.html,https://i.ss.lv/gallery/7/1323/330621/66124172.th2.jpg,"['Peugeot', <br/>, '3008']",['2020'],['1.5D'],['92 tūkst.'],"['23,000  €']"
/msg/lv/transport/cars/bmw/525/fiijh.html,https://i.ss.lv/gallery/7/1275/318617/63723378.th2.jpg,"['Bmw', <br/>, '525']",['2003'],['2.5D'],['490 tūkst.'],"['2,800  €']"
/msg/lv/transport/cars/bmw/x4/bplcbk.html,https://i.ss.lv/gallery/7/1316/328756/65751025.th2.jpg,"['Bmw', <br/>, 'X4']",['2015'],['3.0D'],['198 tūkst.'],"['18,900  €']"
/msg/lv/transport/cars/opel/combo/blcggg.html,https://i.ss.lv/gallery/7/1320/329940/65987910.th2.jpg,"['Opel', <br/>, 'Combo']",['2012'],['1.3D'],['202 tūkst.'],"['2,350  €']"
/msg/lv/transport/cars/bmw/x5/bixhfi.html,https://i.ss.lv/gallery/7/1323/330621/66124142.th2.jpg,"['Bmw', <br/>, 'X5']",['2008'],['3.0D'],['-'],"['7,500  €']"
/msg/lv/transport/cars/volkswagen/multivan/bkcijm.html,https://i.ss.lv/gallery/7/1323/330583/66116404.th2.jpg,"['Volkswagen', <br/>, 'Multivan']",['1995'],['2.4D'],['498 tūkst.'],"['2,225  €']"
/msg/lv/transport/cars/volvo/s60/blbbxh.html,https://i.ss.lv/gallery/7/1323/330621/66124117.th2.jpg,"['Volvo', <br/>, 'S60']",['2001'],['2.4'],['285 tūkst.'],['550  €']
/msg/lv/transport/cars/volkswagen/golf-plus/cdxnbj.html,https://i.ss.lv/gallery/7/1316/328804/65760648.th2.jpg,"['Volkswagen', <br/>, 'Golf Plus']",['2008'],['1.4'],['327 tūkst.'],"['2,695  €']"
/msg/lv/transport/cars/toyota/rav-4/ceekng.html,https://i.ss.lv/gallery/7/1323/330581/66116146.th2.jpg,"['Toyota', <br/>, 'RAV 4']",['2012'],['2.0'],['214 tūkst.'],"['7,500  €']"
/msg/lv/transport/cars/audi/a3/cdjxic.html,https://i.ss.lv/gallery/7/1316/328787/65757293.th2.jpg,"['Audi', <br/>, 'A3']",['2007'],['2.0D'],['-'],"['2,850  €']"
